Ncycles,Temperature,Vth_fresh,Vth_degraded
100000.0,-40,0.522251230680687,0.4788308283237369
100000.0,125,0.5242401891366317,0.46391277714041085
100000.0,125,0.5106175294787078,0.44944213309041153
10000.0,-40,0.5166223240300091,0.48627513942786743
10000.0,125,0.5216317849255943,0.46840389093066515
1000.0,25,0.5310849914655199,0.5002963510853434
100000.0,25,0.5092228011479356,0.4568564913496123
1000.0,25,0.5192237055312776,0.4870341039118949
100000.0,125,0.5276610919938768,0.4650057246516561
100000.0,125,0.5241191651605631,0.4624819397476668
1000.0,-40,0.531108830708111,0.5070170279029395
10000.0,-40,0.5152823381621512,0.4791430315444812
10000.0,-40,0.49977206162400045,0.4630291283905557
10000.0,125,0.5105228451286885,0.46110705565855803
10000.0,125,0.5239438546523145,0.4709052083218291
100000.0,-40,0.5427643563021027,0.498012324171639
1000.0,25,0.5355545321483807,0.5037961132527401
10000.0,25,0.5352376715915346,0.49341380853271266
1000.0,-40,0.5043097171726989,0.4795976761297819
10000.0,-40,0.5394764594940529,0.5041974412560265
10000.0,-40,0.5081168645010506,0.4705832398477643
1000.0,125,0.5197242642101036,0.4775892027802495
10000.0,-40,0.5167122410943,0.48309896550334036
100000.0,125,0.5074461044574688,0.4455484326130848
1000.0,25,0.5167042940711604,0.4831469718590262
10000.0,25,0.5115970855105386,0.4681688634695104
100000.0,-40,0.5072222100031523,0.4593039560029739
10000.0,25,0.535926220430952,0.49321545633898944
10000.0,125,0.5226774754070438,0.47146703159515974
10000.0,125,0.5109177316153617,0.45729587605248545
10000.0,125,0.5189738952344418,0.4675987137698792
100000.0,25,0.5266432551485649,0.4774898414751831
10000.0,-40,0.5097840249314912,0.4744800238149761
1000.0,25,0.514664125388054,0.4792080782075457
1000.0,-40,0.5296277808042272,0.5035757567969452
10000.0,125,0.5143432782735239,0.4581799529302142
1000.0,125,0.5182065500576626,0.4776271702381735
100000.0,25,0.5385109858605487,0.48559530538654044
1000.0,-40,0.5264592420358046,0.5033215106899971
1000.0,125,0.5139321380719756,0.46699245199008177
100000.0,125,0.5108994495793565,0.45185366636493385
100000.0,25,0.517858406124948,0.4635451541445168
1000.0,25,0.5256207891061424,0.4936414890272117
1000.0,-40,0.5062587135616017,0.48301265212458844
10000.0,125,0.52136482003917,0.47245483820927076
1000.0,25,0.5244410032119976,0.4912825290675839
100000.0,-40,0.5457195422175738,0.4974754281930129
10000.0,25,0.5120911007821616,0.4662481734709683
1000.0,25,0.527071089047258,0.49210596371836784
100000.0,125,0.5130603252003948,0.44788314240291494
1000.0,25,0.5113119886883644,0.4805272601288097
100000.0,-40,0.5387578499036045,0.4876389132157861
1000.0,25,0.5196540703436523,0.4898306833835472
10000.0,-40,0.533218211635168,0.498321533980898
1000.0,-40,0.516872932146116,0.4918434901230586
1000.0,125,0.5283224263869644,0.48792425851124394
100000.0,25,0.5133709653262967,0.46072896419438153
1000.0,25,0.506105336903706,0.4749096727770613
1000.0,-40,0.5203566974667595,0.4951600725408947
100000.0,-40,0.5212216192080167,0.47562125050432574
10000.0,-40,0.507960536889063,0.47129714273054246
10000.0,25,0.5255807948124385,0.4813739370027339
100000.0,125,0.5152129658258909,0.4466420237323968
100000.0,-40,0.5183332316872641,0.4751907269115129
1000.0,25,0.5216631447237718,0.48499657005001245
10000.0,125,0.5289001958245853,0.4766382581408509
1000.0,125,0.5189776947730227,0.4747906630836685
100000.0,25,0.5341144583347351,0.48152997435908274
10000.0,25,0.501605138415535,0.4557909735507639
100000.0,-40,0.515612388233786,0.47044107188368467
10000.0,-40,0.513548979752505,0.477050506018316
100000.0,125,0.5212533988744223,0.4574708810624385
1000.0,-40,0.5039477334772854,0.48039598292993674
100000.0,-40,0.5270888081542245,0.48011301129383427
10000.0,25,0.521909278043574,0.47885555528076723
100000.0,25,0.519542044429438,0.4669421001253863
100000.0,-40,0.5227848518225391,0.4777280330149917
100000.0,125,0.5226669644610796,0.4594319956130237
1000.0,25,0.5166040302736618,0.4834745967155803
1000.0,-40,0.501645442476042,0.47608633802622286
10000.0,125,0.5083748850531866,0.4535500573227339
1000.0,-40,0.5040171283140101,0.4817935077631246
10000.0,-40,0.5262208226120338,0.49351729132054234
10000.0,125,0.5216538636813649,0.46770886557381997
1000.0,125,0.5283488938576141,0.48510737553353184
10000.0,-40,0.5223626484611374,0.4861822419368311
1000.0,125,0.5242992201037296,0.4832402780833718
1000.0,25,0.5208150429514149,0.48680695540532315
100000.0,25,0.5200954529070472,0.47003522119583485
100000.0,25,0.5230237836679986,0.4735396368814729
100000.0,125,0.5217077222773142,0.4580471600939388
100000.0,-40,0.5280009043376986,0.4823714998817515
100000.0,-40,0.5158169025212539,0.46903296675466427
10000.0,-40,0.5204691148520091,0.4819658159986794
100000.0,-40,0.5342328913141968,0.4925514501888646
10000.0,125,0.5210174793896114,0.4652905318523863
100000.0,25,0.5207735145245627,0.47213105799258137
10000.0,25,0.5329667076099963,0.49210195648913185
1000.0,25,0.5067767549075028,0.4749181997339854
100000.0,125,0.5039585946605432,0.44514105421843025
100000.0,125,0.549512691474976,0.4856739325331868
1000.0,125,0.5351743256182235,0.49126873602714616
1000.0,-40,0.5124205233971748,0.4855276808832997
100000.0,25,0.5112480323391034,0.46129512394837957
10000.0,-40,0.5308261989404084,0.49658309139276474
10000.0,125,0.5230237145629432,0.46868327960424916
1000.0,25,0.5051432992301357,0.47164123865759666
1000.0,125,0.5251191406526655,0.47958467390643666
1000.0,25,0.516521841365725,0.48139349339258836
10000.0,125,0.5167700594116199,0.4654636199280895
1000.0,-40,0.5260154515853044,0.5005482693917856
100000.0,25,0.5196950996301952,0.46906834236038897
1000.0,125,0.5083890984837152,0.46311811940626796
100000.0,25,0.5211180096729697,0.46776371088046287
10000.0,125,0.52343127806413,0.47105696587762014
1000.0,-40,0.5247998826551368,0.5050986245660533
10000.0,125,0.5151205557146553,0.4604333885738139
100000.0,125,0.5321038506059834,0.46882472131668174
10000.0,25,0.5115191266319481,0.4664381876833599
1000.0,125,0.522417361446306,0.48049798278251155
100000.0,25,0.5037220101869618,0.4504486453204639
100000.0,-40,0.532384093250485,0.48494516212849004
100000.0,-40,0.5305916698314296,0.48586245208570444
1000.0,25,0.5402974214296035,0.5060467436937983
10000.0,-40,0.5241594399017905,0.48818530170274377
100000.0,125,0.5276556672168405,0.46446139553821664
100000.0,125,0.5298188112624604,0.4662350711456843
1000.0,125,0.5236273699882986,0.481458972923523
100000.0,-40,0.5143186754788696,0.46961165517488673
10000.0,-40,0.5346684957394049,0.4951233112147621
100000.0,125,0.5183870752811413,0.45325374417264874
1000.0,125,0.5062252409034151,0.465356106975927
10000.0,25,0.5088954435535459,0.46746253900610285
1000.0,25,0.5168200656656153,0.4868852082993711
1000.0,-40,0.5120637414394797,0.48518269104154643
10000.0,125,0.5161891003888,0.46348981974380365
100000.0,-40,0.5265633459970841,0.48175109909723385
100000.0,-40,0.5105777838090035,0.4661448725436452
1000.0,125,0.5235843712482047,0.4793624510294918
1000.0,125,0.5067537898798946,0.462739090000775
10000.0,125,0.5148886451068356,0.4636090562623341
100000.0,125,0.5253415287269305,0.4629890118600392
1000.0,25,0.508100548827583,0.47785576309482114
10000.0,-40,0.5086817635670494,0.4765842575113016
10000.0,-40,0.5127098321966613,0.47875926725041923
1000.0,25,0.5159356655971559,0.48456526068218303
100000.0,125,0.5064002846639635,0.44457715854417107
10000.0,25,0.5107334448225572,0.46600815419291985
1000.0,125,0.5153100680756628,0.47513233712229536
10000.0,25,0.5279111458298582,0.48406465746359584
10000.0,25,0.5205747337358735,0.48208359586747995
100000.0,-40,0.49842252497080103,0.4552084886501496
1000.0,125,0.535248612320554,0.49266082930394095
1000.0,25,0.5149984471718894,0.48103084800887996
1000.0,125,0.5439752903715763,0.5035077125388742
100000.0,125,0.5068771421174149,0.44707276846640803
1000.0,125,0.5156508562555894,0.4789389669414065
1000.0,25,0.5164769413672491,0.4804078032827549
1000.0,-40,0.5239842186334249,0.4989587944632544
10000.0,125,0.5176081993256587,0.4655694308507239
10000.0,125,0.5421161557378896,0.48788318035865064
100000.0,-40,0.535338764178563,0.48826376897276985
100000.0,125,0.5399819610749929,0.4773977724857529
1000.0,125,0.5289245101468768,0.4867142708816924
10000.0,125,0.5329499369936248,0.4793335513481157
10000.0,125,0.5124899947502042,0.46362297064824814
1000.0,-40,0.5252457714555571,0.4953155601922624
10000.0,-40,0.5008360387440665,0.4660600929984121
100000.0,125,0.5260639096626589,0.46427299471774064
1000.0,25,0.5266348588280773,0.4918834290100696
10000.0,25,0.5163211562914441,0.4726943980700625
10000.0,25,0.5404149217442807,0.5011197422467353
10000.0,25,0.5311019568535896,0.4896750528732576
100000.0,125,0.5101375691971928,0.45202915208572625
100000.0,125,0.5316453715480407,0.46928156144500904
1000.0,125,0.5160047092955444,0.47348288963840734
10000.0,125,0.5062225289412512,0.4563723116668883
1000.0,25,0.5212389976678878,0.48791538031692405
1000.0,25,0.5179215447495117,0.4859406131248621
1000.0,25,0.5169502908422683,0.4793260910972945
1000.0,-40,0.5177045243470471,0.49308376639083956
10000.0,125,0.5076813872602598,0.45632321316542696
100000.0,-40,0.5317929380635229,0.4920183693755469
10000.0,-40,0.5031447778220298,0.46751784234975263
10000.0,-40,0.5208753928730503,0.48608702304189344
10000.0,25,0.4962564109464968,0.4517146279490728
1000.0,25,0.5217519518800333,0.48712523850147804
1000.0,-40,0.5133008521567776,0.485806980921878
100000.0,25,0.5260044531974984,0.47255592653831063
100000.0,125,0.49549645704236234,0.43326765265165734
1000.0,-40,0.5152983348923545,0.4865805623781458
1000.0,-40,0.53262057962643,0.5060373357022189
100000.0,-40,0.5221336682720095,0.474233844257722
100000.0,-40,0.530569563791138,0.4854142730767248
10000.0,25,0.5291462321315337,0.4873055544169315
100000.0,-40,0.5274621446829004,0.48111028988227905
1000.0,25,0.517282471996063,0.4858146947789255
10000.0,125,0.5030388374735261,0.4494220156829912
100000.0,-40,0.5218776739947277,0.47732878089235414
1000.0,25,0.5235512200589301,0.49001842817552754
10000.0,125,0.5237137588847879,0.4745110311626245
1000.0,25,0.5189397912934215,0.48420984188349897
10000.0,-40,0.5321874240248508,0.49713959058319984
100000.0,125,0.515155033305149,0.4507906314978092
10000.0,125,0.5190510854804667,0.46957856204339243
10000.0,-40,0.5045765909129744,0.4657497154584926
100000.0,25,0.5101479931288287,0.4583295277747507
1000.0,125,0.5397060814039467,0.4979774386307142
10000.0,125,0.526682332570103,0.47595899168288225
1000.0,125,0.5169877604661001,0.4751125825685273
10000.0,-40,0.5058175229435496,0.4674943333724701
1000.0,-40,0.5235074534190369,0.4963780234491823
10000.0,125,0.5140318746456124,0.46300217087982365
1000.0,-40,0.5130697094663649,0.4858385786817317
100000.0,-40,0.5176291037807562,0.4748415566043239
10000.0,25,0.5289687356813193,0.48662428661927204
10000.0,125,0.5253765385298206,0.472272059373618
1000.0,-40,0.5067268670223631,0.48181112375146495
10000.0,25,0.5253457367358128,0.4827666504394814
100000.0,-40,0.5370554470672612,0.4926917851871704
10000.0,25,0.5125957183257658,0.46959678649530257
100000.0,25,0.5376483575297396,0.4831779860003673
1000.0,125,0.5127078380188929,0.4705806834336316
10000.0,-40,0.5358543789317916,0.49558366467681797
1000.0,25,0.507695047023318,0.4753601752817765
100000.0,125,0.5326108778207871,0.46785629837657633
10000.0,25,0.49117427292128557,0.4469769941370634
1000.0,25,0.5043567217366884,0.47185622344354283
1000.0,125,0.5111449301097808,0.4671808468367378
10000.0,25,0.5040956418183498,0.46114371943852395
1000.0,-40,0.5277458592740929,0.5039894465217142
10000.0,-40,0.5205421412935716,0.48367511748820113
1000.0,-40,0.5161642148593922,0.48966611762045487
10000.0,25,0.5189238944862224,0.47896218188496686
100000.0,25,0.5243374074627709,0.47116059820151807
100000.0,25,0.5237629602832855,0.46858695030874653
1000.0,-40,0.5184999786466489,0.4943465346139658
10000.0,125,0.5262549257914622,0.47214616630256157
1000.0,125,0.5160847126066493,0.4738100956919776
10000.0,-40,0.5162178106482813,0.4796327073716174
1000.0,-40,0.5254074410738646,0.499460750682952
10000.0,125,0.5170040220088236,0.4642277389203089
1000.0,-40,0.531337968082218,0.5024134499802275
1000.0,125,0.5260817388643731,0.48589732586138523
10000.0,125,0.517311772431884,0.46396353508859883
10000.0,25,0.5117076876387597,0.472082888475052
1000.0,25,0.5260499329249051,0.4937965459129458
1000.0,25,0.5307704079528732,0.49817953478594573
1000.0,25,0.5282356920510556,0.49567274067927114
10000.0,25,0.5046419158231127,0.4637827074925154
100000.0,125,0.5208190390623196,0.4573772523547692
100000.0,125,0.5229416899929255,0.46277160483074803
1000.0,125,0.5318142037402537,0.4880064638382358
100000.0,-40,0.5179851763172008,0.469947727375632
10000.0,125,0.5317018060920167,0.47661868249512435
100000.0,125,0.536416987779886,0.47419510831057454
1000.0,125,0.5311272629342444,0.48838099819731273
1000.0,-40,0.5254546442973282,0.5034780227557147
10000.0,125,0.5281172109625966,0.47431503525252205
100000.0,25,0.511724053910662,0.4619739259979824
10000.0,125,0.538057426178734,0.4873540914968057
10000.0,125,0.5065730758988582,0.45370165517333666
10000.0,25,0.5194402016299905,0.4765986945808075
1000.0,-40,0.5319449700444911,0.5028466832956457
10000.0,-40,0.507550640876702,0.470960651810836
1000.0,-40,0.5239533047436863,0.4950163155891202
100000.0,25,0.5264407695414749,0.47428284226123696
100000.0,-40,0.520452813520851,0.47345799516343706
100000.0,-40,0.5077009276761738,0.4620391243898292
10000.0,25,0.5391942245073302,0.49814493113214364
10000.0,-40,0.5184351033000864,0.4813497668983202
10000.0,-40,0.4988376012987452,0.4623587401546243
100000.0,125,0.5233776289347869,0.4563275497682029
100000.0,-40,0.5201922641919177,0.4745438903719339
10000.0,25,0.5314503574008638,0.49179959290791136
1000.0,25,0.5281127372577058,0.49697471068290083
100000.0,125,0.5116870682265677,0.45093023097541607
100000.0,-40,0.5297822450677097,0.483863695107864
100000.0,125,0.531266242754176,0.46960386517442243
10000.0,-40,0.5154569976050881,0.48052054910817177
1000.0,125,0.510040635962368,0.4682460154330135
1000.0,-40,0.5062839375690006,0.47999238270380734
1000.0,125,0.5143303358321141,0.47108284080915436
100000.0,25,0.5206529754399044,0.4696501763874159
1000.0,25,0.5096502596791272,0.4804155163649834
10000.0,125,0.5216936227517103,0.4694793921931646
10000.0,-40,0.506178586709192,0.47118972733379266
1000.0,-40,0.5255061652847924,0.4979793915537623
100000.0,25,0.5109156913523853,0.46123464301732897
1000.0,-40,0.4989451172011845,0.47304030902648453
100000.0,-40,0.5160830973715972,0.468146030703652
100000.0,25,0.5123375178328348,0.45700935088744987
10000.0,125,0.5036256383251727,0.45336169153658795
10000.0,125,0.5133514982173272,0.4600132357266786
10000.0,125,0.525154865471251,0.4718851758115786
10000.0,-40,0.509164962283202,0.47029539204066945
100000.0,25,0.5198148502474745,0.46857734083757285
10000.0,25,0.5427354197449376,0.5017258722273928
100000.0,-40,0.519148710103278,0.4721613557435864
100000.0,25,0.5255199002415556,0.4732311837904247
1000.0,125,0.49957617827412304,0.4535975451108139
1000.0,125,0.5170990822915102,0.47385840871512336
10000.0,125,0.5185634242438067,0.4673013078159375
1000.0,-40,0.5267706853825119,0.4974303298780382
1000.0,125,0.5372374667797593,0.49676442001540366
10000.0,125,0.5109229318252684,0.46077872207091153
100000.0,125,0.5144678779625754,0.4516486385479152
10000.0,-40,0.5240200582663898,0.4851179318837886
100000.0,125,0.5219015663037669,0.45880999119786325
100000.0,25,0.5155979168881488,0.4591383438667916
100000.0,125,0.5302199594298992,0.4664870016211039
10000.0,-40,0.5249789032683502,0.49060031163312345
1000.0,-40,0.533047530424607,0.508220997765114
100000.0,125,0.5282632413759333,0.464615346472403
100000.0,-40,0.5188301443009912,0.475474618004574
100000.0,25,0.5317189073322912,0.4791229870617405
1000.0,-40,0.5349865886472155,0.5101243837536096
1000.0,125,0.5489570276239876,0.5058523332457153
1000.0,25,0.5273084306875596,0.49397755483510236
10000.0,-40,0.518317771598794,0.4822758658393841
100000.0,125,0.53060050431824,0.4655539410196897
1000.0,125,0.5231306828944834,0.47941006047382867
1000.0,-40,0.5033907796965063,0.47461367464548376
100000.0,-40,0.5064516927696847,0.46211637202593925
1000.0,-40,0.529087673684558,0.506460216916198
1000.0,-40,0.523130598093239,0.49491371116886385
1000.0,-40,0.5085901043197599,0.4809038666344291
100000.0,125,0.5178309653489936,0.45457864126549247
100000.0,25,0.5382778128132657,0.4878668924482209
1000.0,125,0.5340119782387073,0.4952872363264953
1000.0,-40,0.5183179337857009,0.49214322192937765
1000.0,125,0.5052369788404173,0.4612832437154431
10000.0,25,0.5245377096226277,0.4841993636589382
1000.0,25,0.5247547709312081,0.4951095917513901
100000.0,125,0.51353206596931,0.4517936165410656
100000.0,-40,0.5335109015129017,0.48776079276286555
100000.0,25,0.5222076095674023,0.4706424300830851
10000.0,25,0.5446460452991367,0.5013369225932932
10000.0,-40,0.5075024196052361,0.4727774349123527
100000.0,-40,0.5107534741475172,0.46372232452512396
100000.0,25,0.5172831885255009,0.46394675177747324
1000.0,125,0.5334749842824691,0.49290750588544513
100000.0,-40,0.5149988455798656,0.4702218439471765
100000.0,25,0.5291129229008981,0.476936116481887
10000.0,-40,0.5321474953187643,0.498383411648884
100000.0,-40,0.5261220284244736,0.4774647842578799
100000.0,-40,0.5075153773504876,0.462606992867936
1000.0,-40,0.5084175067939454,0.4828883152830155
100000.0,-40,0.5278159633426218,0.480735929915702
100000.0,125,0.5314185426854282,0.46718305573116503
10000.0,-40,0.5261334025069418,0.4913273767881657
1000.0,25,0.5406778487141498,0.5128839739298102
10000.0,25,0.5059253953705513,0.46524559922794345
10000.0,-40,0.5353895505610208,0.5010616691664027
10000.0,-40,0.5159999454869427,0.4807336763893891
10000.0,25,0.5184048123921348,0.47545893793848565
1000.0,125,0.5245015912194142,0.4830193911891857
1000.0,-40,0.49726884433621615,0.4736241935456177
10000.0,25,0.5345490274605931,0.49088854377189883
1000.0,125,0.5411768417081368,0.49857817127966875
1000.0,-40,0.5178309448362395,0.4909160783847647
10000.0,-40,0.5302002725182479,0.4947192788421731
100000.0,-40,0.5319864616073552,0.48669507879254537
100000.0,-40,0.5051223982107265,0.4594084176794559
10000.0,25,0.5302565670753888,0.4868292526581307
100000.0,-40,0.5208847625928789,0.4705706091689661
1000.0,125,0.530448612887241,0.4872787943181188
100000.0,-40,0.5178145708369039,0.4699390847387138
1000.0,-40,0.5206022388314998,0.49469103155417005
100000.0,-40,0.5307149663110359,0.48273542429580124
1000.0,125,0.5223100862707954,0.48163234345052697
1000.0,25,0.5185711739636317,0.48702776874330694
10000.0,-40,0.5190505396931112,0.4817541462381134
10000.0,-40,0.5173921508826317,0.482736667246154
1000.0,-40,0.5182963788499222,0.49156791459116383
1000.0,125,0.5231943841358657,0.4782667567335869
1000.0,25,0.524073405494803,0.49076182205213553
10000.0,25,0.5007698036228505,0.4596847860810499
1000.0,-40,0.5246007705085414,0.4985616680683599
10000.0,125,0.5128927502131619,0.46034982832333865
1000.0,25,0.5258269404595326,0.4939409545715029
100000.0,125,0.5127088175304343,0.44977334944944275
100000.0,125,0.5160273255079698,0.4553686211474244
10000.0,125,0.5131175266563448,0.459249657332162
100000.0,-40,0.5246170899841219,0.4818835465032444
1000.0,-40,0.5073290187089488,0.4817447597361194
1000.0,125,0.503010612256519,0.45873229239180435
10000.0,25,0.5159971858142159,0.47228153619548313
1000.0,125,0.5185333716412788,0.4741498338213585
1000.0,125,0.5236133804148394,0.4804066431121139
100000.0,-40,0.5183035413387195,0.4730618306212526
100000.0,125,0.5117384265714414,0.4462270828070738
100000.0,125,0.5145762375222552,0.45269832477447736
10000.0,-40,0.5073030499032785,0.46987614272933953
10000.0,25,0.5338709262169319,0.4903771454086656
100000.0,25,0.5012488631933506,0.44804886744711836
100000.0,25,0.5216221942192083,0.47113249113564903
10000.0,25,0.504997624092954,0.4618654706788441
1000.0,-40,0.5273415010089504,0.5035163308538823
10000.0,25,0.521834389169607,0.478977512580971
10000.0,25,0.5256358904693835,0.48246262520740346
1000.0,125,0.5247207110076919,0.48340370057573406
10000.0,-40,0.5259187902008912,0.49148047482706836
1000.0,-40,0.5248508616248335,0.4992652036918144
1000.0,25,0.5121674955888295,0.47793113183048397
100000.0,-40,0.5120117469882821,0.4642775783483258
10000.0,25,0.5098245078332623,0.4670796844734584
10000.0,125,0.5129781105658933,0.46063392915873763
10000.0,-40,0.5282582615956578,0.492557898027067
100000.0,125,0.5213199369904902,0.4559304302342292
100000.0,25,0.5266415024728291,0.4741431906712381
1000.0,-40,0.531995858801046,0.5070905435488668
100000.0,-40,0.5270839357168001,0.481222641525364
1000.0,125,0.5200663342745231,0.47758925715791434
1000.0,25,0.5226735645950568,0.49228678067069137
100000.0,25,0.5372778474286835,0.48338735525553156
100000.0,25,0.5083457307660482,0.45333559429304443
1000.0,125,0.5078002902799038,0.4641943058995033
100000.0,125,0.5026111927480866,0.4396871230418859
10000.0,25,0.5254637028728505,0.4835906890473888
1000.0,25,0.5207314768371885,0.487232558753206
100000.0,25,0.5212775207121642,0.47148238943493714
1000.0,-40,0.521063714070644,0.49549426780183004
100000.0,-40,0.5090681159374278,0.46154056330254867
1000.0,125,0.5131470431289469,0.4725232048090339
1000.0,25,0.511055673867533,0.4794024169737183
100000.0,125,0.5238590595332677,0.4626185966438693
1000.0,-40,0.5262228095854681,0.5012633396182999
1000.0,25,0.5008326497562187,0.46895721607854224
10000.0,125,0.5208191983182916,0.46923910042502126
10000.0,-40,0.5312909899093621,0.4925867615599985
1000.0,125,0.518153024204737,0.47436233981942255
10000.0,125,0.5224238696987028,0.46731409416463965
10000.0,-40,0.5081092632626217,0.4729967437678705
1000.0,-40,0.515814079486992,0.4881755489881589
1000.0,125,0.5295244905121803,0.48608882802340914
1000.0,25,0.5328104923644936,0.4982265478896548
100000.0,-40,0.5028485736636479,0.45367746022238215
100000.0,125,0.5163781659690877,0.4536340805763506
1000.0,-40,0.52032523381698,0.4921909048085592
100000.0,25,0.5141797278190138,0.46021276594426486
10000.0,25,0.5101663028489007,0.4680555264998466
100000.0,25,0.5356081283616729,0.48209450953973315
10000.0,-40,0.5236533468141722,0.4906236984509448
100000.0,-40,0.5161730242989099,0.46911252575098533
100000.0,-40,0.5238079692603229,0.4777754917149343
100000.0,-40,0.5200084886934725,0.4719671524586201
100000.0,125,0.5247279753042331,0.46233121118174103
10000.0,-40,0.5199777483764508,0.4834676808365242
1000.0,125,0.5245280513180064,0.4843351443044323
100000.0,-40,0.5202962877134366,0.475496388622165
1000.0,125,0.5355560268286516,0.49234799184934036
1000.0,-40,0.5238489238333369,0.49543769013071415
1000.0,-40,0.5085427018969049,0.4790643661704726
10000.0,-40,0.5122702577995036,0.4756288978619515
100000.0,-40,0.5194346694331511,0.4722695001314066
100000.0,25,0.5208480498393755,0.4680497319321392
100000.0,-40,0.5104785184427727,0.4628492281958578
1000.0,-40,0.5086581467745271,0.4812218022740211
100000.0,-40,0.5237613996354334,0.4766742576339949
1000.0,25,0.5283449303679816,0.4975531175298531
1000.0,125,0.5170712436783241,0.4738811266532705
1000.0,-40,0.5297486033734837,0.5062335052876346
100000.0,25,0.5167029126314313,0.46490074698474865
100000.0,-40,0.5190291592790693,0.47505916705449336
1000.0,125,0.5020017748924249,0.461233438139576
100000.0,-40,0.5448576746241213,0.49756642208414575
10000.0,-40,0.510317196018711,0.4751042169063955
1000.0,-40,0.5149248714765029,0.4869483975534623
100000.0,-40,0.5443203455174985,0.49678765428519966
1000.0,25,0.5318531327688379,0.500907470893429
100000.0,125,0.5190122845738586,0.45862887299940486
1000.0,125,0.49935844370610827,0.4592545904107155
100000.0,-40,0.5127956018030198,0.46923865324121117
100000.0,25,0.5272742433858242,0.4718647000219582
1000.0,25,0.5170766006311446,0.48436578487665277
100000.0,25,0.5299511847486958,0.47850767852700077
1000.0,-40,0.5382197568208651,0.5107240464017532
100000.0,25,0.5312938007553621,0.47931483139504827
10000.0,25,0.5153452046907782,0.4735400808155337
1000.0,125,0.5336816992113941,0.49113985623659495
100000.0,25,0.5126054044686164,0.4618910154844228
100000.0,-40,0.5257418449668254,0.4778167268684626
10000.0,25,0.50673826440537,0.46477377968519445
10000.0,125,0.5190323619833292,0.46399852880704207
